team_id,team,league,avgGoals,avgGoalsAgainst,avgShotsTotal,avgShotsTotalAgainst,avgShotsOnTarget,avgShotsOnTargetAgainst,avgXg,avgXgAgainst,avgNpxg,avgNpxgAgainst,avgTouchesAtt3rd,avgTouchesAtt3rdAgainst,avgTouchesAttPenArea,avgTouchesAttPenAreaAgainst,avgDribbles,avgDribblesAgainst,avgDribblesCompleted,avgDribblesCompletedAgainst,avgAssistedShots,avgAssistedShotsAgainst,avgPassesIntoFinalThird,avgPassesIntoFinalThirdAgainst,avgPassesIntoPenaltyArea,avgPassesIntoPenaltyAreaAgainst,avgProgressivePasses,avgProgressivePassesAgainst,avgCrossesIntoPenaltyArea,avgCrossesIntoPenaltyAreaAgainst,avgCrosses,avgCrossesAgainst,avgThroughBalls,avgThroughBallsAgainst,avgCornerKicks,avgCornerKicksAgainst,avgPressures,avgPressuresAgainst,avgPressureRegains,avgPressureRegainsAgainst,avgPressuresAtt3rd,avgPressuresAtt3rdAgainst,avgTackles,avgTacklesAgainst,avgTacklesWon,avgTacklesWonAgainst,avgTacklesAtt3rd,avgTacklesAtt3rdAgainst,avgTacklesInterceptions,avgTacklesInterceptionsAgainst,avgAerialsWon,avgAerialsLost,avgFouls,avgNpxg_rank,avgNpxg_tier,avgShotsTotal_rank,avgShotsTotal_tier,avgNpxgAgainst_rank,avgNpxgAgainst_tier,avgShotsTotalAgainst_rank,avgShotsTotalAgainst_tier,avgPassesIntoPenaltyArea_rank,avgPassesIntoPenaltyArea_tier,avgThroughBalls_rank,avgThroughBalls_tier,avgCrosses_rank,avgCrosses_tier,avgProgressivePasses_rank,avgProgressivePasses_tier,avgTouchesAtt3rd_rank,avgTouchesAtt3rd_tier,avgCornerKicks_rank,avgCornerKicks_tier,avgDribbles_rank,avgDribbles_tier,avgFouls_rank,avgFouls_tier,avgAerialsWon_rank,avgAerialsWon_tier,avgTacklesAtt3rd_rank,avgTacklesAtt3rd_tier,avgPressuresAtt3rd_rank,avgPressuresAtt3rd_tier
29,Werder Bremen,Bundesliga,1.03,1.59,10.65,13.35,3.5,4.41,0.99,1.5,0.88,1.36,116.91,187.09,16.71,25.29,12.79,16.82,6.94,10.26,7.24,9.91,23.68,35.53,6.0,9.44,28.71,39.15,2.26,2.94,9.32,14.35,0.38,0.71,3.41,5.0,163.12,127.41,46.68,42.41,34.06,33.59,17.82,15.74,10.97,9.24,2.32,2.29,31.82,27.97,19.71,21.18,11.79,66.0,0.8461538461538461,49.0,0.6282051282051282,19.0,0.24358974358974358,21.0,0.2692307692307692,67.0,0.8589743589743589,72.0,0.9230769230769231,71.0,0.9102564102564102,51.0,0.6538461538461539,69.0,0.8846153846153846,74.0,0.9487179487179487,69.0,0.8846153846153846,52.0,0.6666666666666666,17.0,0.21794871794871795,17.0,0.21794871794871795,30.0,0.38461538461538464
30,Genoa,Serie_A,1.21,1.47,9.05,14.16,3.21,4.76,0.99,1.44,0.92,1.3,121.18,179.71,16.29,25.68,13.79,15.45,7.29,9.13,6.61,10.47,23.26,34.92,6.03,9.97,26.16,42.21,1.71,2.24,9.21,13.61,0.63,0.74,3.39,5.63,155.39,132.95,40.84,41.53,31.55,33.84,16.89,16.13,10.34,10.95,2.11,2.05,29.37,25.42,14.21,19.11,13.74,64.0,0.8205128205128205,72.0,0.9230769230769231,27.0,0.34615384615384615,10.0,0.1282051282051282,65.0,0.8333333333333334,50.0,0.6410256410256411,72.0,0.9230769230769231,62.0,0.7948717948717948,66.0,0.8461538461538461,75.0,0.9615384615384616,60.0,0.7692307692307693,20.0,0.2564102564102564,63.0,0.8076923076923077,30.0,0.38461538461538464,45.0,0.5769230769230769
31,Spezia,Serie_A,1.37,1.89,10.03,11.03,3.42,4.45,1.23,1.82,1.13,1.62,138.47,119.18,21.47,23.39,11.87,14.97,7.39,8.71,6.97,8.29,26.82,23.66,6.66,7.45,28.89,30.76,1.37,2.08,11.13,11.26,0.74,1.08,3.92,3.63,136.26,145.95,40.84,41.24,32.92,32.84,15.97,14.03,10.13,8.37,2.11,1.61,27.5,25.61,14.16,16.16,15.53,41.0,0.5256410256410257,59.0,0.7564102564102564,4.0,0.05128205128205128,46.0,0.5897435897435898,55.0,0.7051282051282052,39.0,0.5,53.0,0.6794871794871795,49.0,0.6282051282051282,49.0,0.6282051282051282,61.0,0.782051282051282,74.0,0.9487179487179487,4.0,0.05128205128205128,64.0,0.8205128205128205,30.0,0.38461538461538464,41.0,0.5256410256410257
32,Elche,La_Liga,0.87,1.42,7.0,12.42,2.29,4.11,0.8,1.54,0.74,1.35,98.18,164.92,11.79,24.68,17.26,16.03,9.97,10.11,4.97,9.74,20.66,33.26,4.05,9.84,20.66,37.58,2.0,2.32,10.92,13.08,0.24,1.29,3.61,4.34,136.0,147.03,38.29,45.11,22.95,40.71,15.74,17.42,10.37,10.76,1.03,2.61,25.95,27.18,13.71,15.47,13.97,77.0,0.9871794871794872,78.0,1.0,20.0,0.2564102564102564,31.0,0.3974358974358974,78.0,1.0,77.0,0.9871794871794872,55.0,0.7051282051282052,76.0,0.9743589743589743,77.0,0.9871794871794872,71.0,0.9102564102564102,20.0,0.2564102564102564,15.0,0.19230769230769232,67.0,0.8589743589743589,78.0,1.0,77.0,0.9871794871794872
33,Lazio,Serie_A,1.55,1.39,13.66,10.18,4.58,3.76,1.57,1.26,1.38,1.06,173.05,139.63,25.97,19.82,14.37,18.24,8.42,11.34,10.24,7.66,37.55,26.34,11.03,6.87,38.63,31.42,2.89,1.55,12.26,10.24,1.08,0.42,4.97,4.47,148.92,145.66,46.21,43.5,33.5,34.5,17.24,15.76,10.39,10.42,2.13,2.32,28.39,27.16,15.34,14.0,13.24,21.0,0.2692307692307692,17.0,0.21794871794871795,57.0,0.7307692307692307,58.0,0.7435897435897436,10.0,0.1282051282051282,19.0,0.24358974358974358,36.0,0.46153846153846156,17.0,0.21794871794871795,16.0,0.20512820512820512,33.0,0.4230769230769231,50.0,0.6410256410256411,30.0,0.38461538461538464,52.0,0.6666666666666666,29.0,0.3717948717948718,37.0,0.47435897435897434
34,Getafe,La_Liga,0.71,1.05,9.29,8.24,2.66,2.76,0.86,1.06,0.76,0.9,148.5,120.84,18.89,14.74,12.0,14.63,6.53,8.76,6.58,5.87,22.84,24.97,6.26,5.71,24.74,26.76,2.55,1.58,14.13,9.55,0.16,0.71,3.76,3.82,160.13,118.34,44.45,38.82,37.58,19.05,16.24,15.97,10.08,9.55,2.05,1.29,27.29,25.21,23.26,26.26,16.68,75.0,0.9615384615384616,69.0,0.8846153846153846,67.0,0.8589743589743589,76.0,0.9743589743589743,63.0,0.8076923076923077,78.0,1.0,8.0,0.10256410256410256,70.0,0.8974358974358975,40.0,0.5128205128205128,65.0,0.8333333333333334,73.0,0.9358974358974359,1.0,0.01282051282051282,6.0,0.07692307692307693,34.0,0.4358974358974359,10.0,0.1282051282051282
35,Union Berlin,Bundesliga,1.47,1.21,11.41,10.68,3.94,3.76,1.35,1.21,1.19,1.1,124.76,146.15,18.03,19.06,10.53,14.79,5.88,8.53,8.32,7.94,23.56,30.53,6.03,7.0,29.24,37.82,2.5,1.71,11.5,9.62,0.65,0.71,4.15,4.15,145.94,138.88,46.47,42.74,28.15,34.59,17.21,14.82,10.26,9.15,1.68,2.44,29.91,25.91,20.06,22.09,12.79,38.0,0.48717948717948717,39.0,0.5,53.0,0.6794871794871795,53.0,0.6794871794871795,65.0,0.8333333333333334,48.0,0.6153846153846154,45.0,0.5769230769230769,47.0,0.6025641025641025,60.0,0.7692307692307693,56.0,0.717948717948718,78.0,1.0,42.0,0.5384615384615384,14.0,0.1794871794871795,67.0,0.8589743589743589,64.0,0.8205128205128205
36,West Ham,EPL,1.58,1.13,12.16,12.05,4.16,3.76,1.42,1.27,1.34,1.17,144.74,181.76,21.79,24.55,14.37,16.21,8.55,10.47,8.71,9.18,24.84,35.71,6.95,10.0,25.45,38.34,2.71,2.37,13.16,13.66,0.55,1.16,4.39,4.79,131.34,130.37,35.32,39.32,25.61,28.82,14.71,15.21,9.11,8.76,1.42,1.79,25.92,25.53,20.21,18.39,9.97,24.0,0.3076923076923077,29.0,0.3717948717948718,45.0,0.5769230769230769,37.0,0.47435897435897434,49.0,0.6282051282051282,55.0,0.7051282051282052,18.0,0.23076923076923078,66.0,0.8461538461538461,43.0,0.5512820512820513,48.0,0.6153846153846154,50.0,0.6410256410256411,74.0,0.9487179487179487,11.0,0.14102564102564102,76.0,0.9743589743589743,74.0,0.9487179487179487
37,Liverpool,EPL,1.71,1.11,15.79,8.53,5.29,3.61,1.91,1.19,1.79,1.04,234.45,106.92,36.11,16.92,18.53,14.87,11.08,8.84,11.68,6.37,45.84,20.42,14.53,5.82,50.39,22.03,2.58,1.74,15.03,9.24,1.71,1.66,6.71,3.21,142.08,158.74,44.95,43.84,45.45,28.55,14.74,18.21,9.42,10.76,2.79,1.53,24.84,31.61,14.92,16.34,10.5,5.0,0.0641025641025641,4.0,0.05128205128205128,60.0,0.7692307692307693,73.0,0.9358974358974359,1.0,0.01282051282051282,3.0,0.038461538461538464,4.0,0.05128205128205128,3.0,0.038461538461538464,3.0,0.038461538461538464,2.0,0.02564102564102564,13.0,0.16666666666666666,69.0,0.8846153846153846,55.0,0.7051282051282052,4.0,0.05128205128205128,1.0,0.01282051282051282
38,Aston Villa,EPL,1.37,1.18,13.66,14.11,4.71,4.66,1.39,1.39,1.28,1.27,162.95,163.26,27.92,27.55,16.03,14.68,10.39,8.79,10.5,10.11,28.39,26.66,9.26,9.82,32.53,33.66,2.08,2.5,13.92,14.55,0.47,0.55,5.58,5.03,143.32,147.95,38.76,40.97,33.71,32.95,15.53,16.08,9.42,9.76,2.32,2.34,25.45,26.34,20.58,19.34,11.66,30.0,0.38461538461538464,17.0,0.21794871794871795,31.0,0.3974358974358974,11.0,0.14102564102564102,24.0,0.3076923076923077,65.0,0.8333333333333334,9.0,0.11538461538461539,36.0,0.46153846153846156,25.0,0.32051282051282054,14.0,0.1794871794871795,33.0,0.4230769230769231,55.0,0.7051282051282052,10.0,0.1282051282051282,17.0,0.21794871794871795,36.0,0.46153846153846156
39,Wolves,EPL,0.89,1.29,12.16,11.47,3.92,3.79,1.05,1.21,0.97,1.05,148.29,167.97,19.97,24.45,20.55,16.34,13.08,9.45,9.11,8.45,27.13,30.95,5.68,8.63,27.18,34.26,2.11,2.16,13.18,13.42,0.84,1.21,5.47,4.87,136.89,141.21,41.0,39.24,23.76,30.45,16.26,16.66,10.47,9.71,1.66,1.58,26.37,26.5,16.32,15.66,11.24,54.0,0.6923076923076923,29.0,0.3717948717948718,58.0,0.7435897435897436,41.0,0.5256410256410257,69.0,0.8846153846153846,31.0,0.3974358974358974,17.0,0.21794871794871795,58.0,0.7435897435897436,42.0,0.5384615384615384,16.0,0.20512820512820512,7.0,0.08974358974358974,62.0,0.7948717948717948,47.0,0.6025641025641025,69.0,0.8846153846153846,76.0,0.9743589743589743
40,Alavés,La_Liga,0.92,1.5,8.87,10.55,2.61,3.76,1.12,1.34,0.96,1.28,103.61,157.47,16.84,20.74,12.55,14.5,7.21,8.92,6.45,7.61,19.5,30.18,5.05,8.32,22.32,32.58,1.97,2.11,10.76,12.03,0.66,1.11,3.74,5.26,143.34,116.42,39.74,37.87,30.37,25.32,15.13,13.79,9.37,8.74,1.68,1.84,26.5,23.08,24.24,18.13,13.71,56.0,0.717948717948718,74.0,0.9487179487179487,29.0,0.3717948717948718,55.0,0.7051282051282052,75.0,0.9615384615384616,47.0,0.6025641025641025,58.0,0.7435897435897436,75.0,0.9615384615384616,76.0,0.9743589743589743,66.0,0.8461538461538461,70.0,0.8974358974358975,21.0,0.2692307692307692,5.0,0.0641025641025641,67.0,0.8589743589743589,50.0,0.6410256410256411
41,Sampdoria,Serie_A,1.37,1.39,11.11,13.5,3.61,4.37,1.22,1.5,1.1,1.32,143.08,169.5,20.42,26.11,12.37,15.76,7.13,10.16,7.84,9.61,24.95,31.74,7.03,9.87,31.47,37.11,1.82,2.82,13.29,13.66,0.53,0.58,5.18,5.26,162.29,125.79,46.42,40.24,38.84,29.29,16.74,13.95,10.45,8.32,1.79,2.21,27.47,25.21,17.34,18.32,13.47,44.0,0.5641025641025641,43.0,0.5512820512820513,25.0,0.32051282051282054,19.0,0.24358974358974358,47.0,0.6025641025641025,58.0,0.7435897435897436,15.0,0.19230769230769232,38.0,0.48717948717948717,45.0,0.5769230769230769,25.0,0.32051282051282054,71.0,0.9102564102564102,27.0,0.34615384615384615,34.0,0.4358974358974359,59.0,0.7564102564102564,7.0,0.08974358974358974
42,Atalanta,Serie_A,2.34,1.21,16.16,8.45,5.92,2.87,2.03,1.11,1.89,0.95,221.92,107.18,34.32,15.39,18.74,14.45,11.11,8.53,12.47,5.84,39.63,22.61,13.66,5.47,50.63,26.68,2.29,1.18,11.37,7.39,0.95,0.76,5.29,3.18,149.24,164.55,48.11,50.76,40.13,27.76,17.68,20.87,11.18,13.53,2.79,1.61,30.87,34.61,18.37,14.82,15.39,3.0,0.038461538461538464,3.0,0.038461538461538464,65.0,0.8333333333333334,74.0,0.9487179487179487,4.0,0.05128205128205128,26.0,0.3333333333333333,48.0,0.6153846153846154,2.0,0.02564102564102564,5.0,0.0641025641025641,22.0,0.28205128205128205,12.0,0.15384615384615385,5.0,0.0641025641025641,27.0,0.34615384615384615,4.0,0.05128205128205128,5.0,0.0641025641025641
43,Burnley,EPL,0.84,1.42,10.05,14.84,3.29,4.71,1.04,1.52,0.98,1.46,134.39,179.66,19.68,28.5,11.08,14.55,6.58,8.45,7.0,11.42,23.18,29.47,7.45,10.89,24.82,35.95,2.21,2.34,11.61,14.66,0.53,1.08,4.53,6.24,122.5,119.05,33.74,35.95,32.42,24.71,14.79,12.79,8.42,7.42,2.21,1.34,25.29,20.61,25.0,23.66,10.13,53.0,0.6794871794871795,58.0,0.7435897435897436,12.0,0.15384615384615385,5.0,0.0641025641025641,42.0,0.5384615384615384,58.0,0.7435897435897436,42.0,0.5384615384615384,69.0,0.8846153846153846,51.0,0.6538461538461539,40.0,0.5128205128205128,76.0,0.9743589743589743,73.0,0.9358974358974359,2.0,0.02564102564102564,24.0,0.3076923076923077,43.0,0.5512820512820513
44,Levante,La_Liga,1.18,1.45,10.03,12.11,3.29,4.29,1.08,1.42,0.96,1.34,136.55,146.39,20.03,23.39,16.97,15.84,10.18,9.68,7.16,9.26,27.68,25.13,8.34,8.29,35.11,28.11,2.61,2.24,12.87,12.79,0.76,1.32,4.55,4.71,141.13,151.84,39.45,45.37,34.63,38.89,15.08,17.21,9.68,10.76,1.79,2.32,26.79,28.92,13.42,15.42,13.45,56.0,0.717948717948718,59.0,0.7564102564102564,23.0,0.2948717948717949,35.0,0.44871794871794873,32.0,0.41025641025641024,37.0,0.47435897435897434,23.0,0.2948717948717949,28.0,0.358974358974359,50.0,0.6410256410256411,39.0,0.5,22.0,0.28205128205128205,28.0,0.358974358974359,69.0,0.8846153846153846,59.0,0.7564102564102564,24.0,0.3076923076923077
45,Granada,La_Liga,1.21,1.68,9.37,12.39,3.21,4.21,1.04,1.41,0.94,1.18,107.89,157.84,16.05,22.92,13.82,13.45,8.08,7.87,5.68,9.32,20.71,30.61,4.95,8.58,22.5,32.76,1.55,2.21,10.03,13.79,0.53,0.97,3.37,4.84,132.29,120.68,35.74,37.42,28.05,26.89,14.92,15.39,9.84,10.21,1.71,1.58,25.61,24.0,19.29,23.79,14.11,62.0,0.7948717948717948,67.0,0.8589743589743589,42.0,0.5384615384615384,32.0,0.41025641025641024,76.0,0.9743589743589743,58.0,0.7435897435897436,67.0,0.8589743589743589,74.0,0.9487179487179487,73.0,0.9358974358974359,76.0,0.9743589743589743,57.0,0.7307692307692307,12.0,0.15384615384615385,19.0,0.24358974358974358,63.0,0.8076923076923077,65.0,0.8333333333333334
46,Mainz 05,Bundesliga,1.15,1.62,11.0,13.21,3.88,4.56,1.39,1.5,1.27,1.35,128.53,161.18,20.97,24.0,14.21,17.38,8.47,10.12,8.0,9.74,20.94,34.12,6.53,8.5,28.79,39.68,1.85,2.44,11.12,11.88,0.65,0.85,3.82,4.76,158.12,131.5,49.59,45.59,36.47,32.74,20.24,16.15,11.91,9.29,3.03,1.97,33.59,27.41,20.09,21.91,14.94,31.0,0.3974358974358974,44.0,0.5641025641025641,20.0,0.2564102564102564,23.0,0.2948717948717949,60.0,0.7692307692307693,48.0,0.6153846153846154,54.0,0.6923076923076923,50.0,0.6410256410256411,57.0,0.7307692307692307,63.0,0.8076923076923077,52.0,0.6666666666666666,8.0,0.10256410256410256,13.0,0.16666666666666666,3.0,0.038461538461538464,12.0,0.15384615384615385
47,Leicester City,EPL,1.68,1.26,12.42,9.71,4.53,3.53,1.47,1.26,1.23,1.18,163.34,141.66,22.05,19.24,16.55,16.61,9.21,9.84,9.13,7.18,30.63,27.11,8.0,7.16,32.82,27.61,1.68,1.84,10.26,10.47,1.21,1.18,5.58,4.74,135.32,143.03,42.87,43.26,29.76,32.58,19.32,17.79,11.71,10.87,2.66,2.24,30.71,30.87,16.24,16.45,10.84,33.0,0.4230769230769231,27.0,0.34615384615384615,42.0,0.5384615384615384,64.0,0.8205128205128205,35.0,0.44871794871794873,11.0,0.14102564102564102,66.0,0.8461538461538461,35.0,0.44871794871794873,23.0,0.2948717948717949,14.0,0.1794871794871795,29.0,0.3717948717948718,64.0,0.8205128205128205,48.0,0.6153846153846154,9.0,0.11538461538461539,56.0,0.717948717948718
48,Freiburg,Bundesliga,1.5,1.47,11.35,14.56,4.21,4.94,1.36,1.58,1.23,1.45,132.97,148.5,20.44,23.03,13.59,14.82,7.74,9.97,8.38,10.97,24.35,29.41,7.5,7.65,31.65,35.82,2.62,2.12,13.06,10.82,0.56,0.56,3.62,4.41,148.41,137.47,39.88,41.82,35.56,35.65,14.71,14.97,8.76,9.47,2.06,1.68,26.09,24.29,19.97,20.56,13.03,33.0,0.4230769230769231,40.0,0.5128205128205128,13.0,0.16666666666666666,6.0,0.07692307692307693,41.0,0.5256410256410257,54.0,0.6923076923076923,19.0,0.24358974358974358,37.0,0.47435897435897434,52.0,0.6666666666666666,70.0,0.8974358974358975,62.0,0.7948717948717948,35.0,0.44871794871794873,15.0,0.19230769230769232,33.0,0.4230769230769231,19.0,0.24358974358974358
49,RB Leipzig,Bundesliga,1.74,0.94,15.65,7.71,5.56,2.38,1.92,0.86,1.71,0.79,199.85,102.53,31.24,15.62,16.24,14.21,9.65,8.44,12.0,5.5,41.47,17.88,12.06,5.38,46.71,22.35,2.32,1.38,12.56,7.94,1.62,0.79,5.41,3.62,155.0,174.32,52.29,51.24,44.74,33.65,17.24,18.85,10.35,11.71,2.59,2.06,28.41,33.62,21.53,16.0,12.94,9.0,0.11538461538461539,5.0,0.0641025641025641,75.0,0.9615384615384616,77.0,0.9871794871794872,6.0,0.07692307692307693,4.0,0.05128205128205128,30.0,0.38461538461538464,5.0,0.0641025641025641,10.0,0.1282051282051282,20.0,0.2564102564102564,32.0,0.41025641025641024,39.0,0.5,9.0,0.11538461538461539,10.0,0.1282051282051282,3.0,0.038461538461538464
50,Sevilla,La_Liga,1.37,0.82,11.89,9.05,3.58,3.0,1.34,0.92,1.2,0.81,170.79,122.0,22.71,17.61,15.76,14.39,10.58,8.42,9.79,6.29,34.74,21.84,9.42,5.58,34.18,23.89,3.18,1.47,14.61,11.18,0.79,0.32,4.39,4.11,124.11,147.16,38.87,35.55,29.61,34.63,15.03,15.34,10.24,9.34,2.0,1.89,23.82,25.42,17.74,15.16,13.03,36.0,0.46153846153846156,33.0,0.4230769230769231,73.0,0.9358974358974359,70.0,0.8974358974358975,22.0,0.28205128205128205,36.0,0.46153846153846156,6.0,0.07692307692307693,30.0,0.38461538461538464,18.0,0.23076923076923078,48.0,0.6153846153846154,36.0,0.46153846153846156,35.0,0.44871794871794873,31.0,0.3974358974358974,38.0,0.48717948717948717,58.0,0.7435897435897436
51,Dortmund,Bundesliga,2.18,1.32,14.38,11.0,5.35,3.85,2.02,1.19,1.85,1.05,205.03,125.91,33.09,18.29,21.88,15.47,13.5,8.47,11.0,8.0,38.03,23.0,12.41,6.71,44.94,29.44,1.82,1.82,11.76,8.44,1.74,0.47,5.09,3.76,140.76,172.15,47.44,47.85,36.12,39.91,17.47,18.47,12.09,11.29,3.06,1.88,29.24,33.18,14.29,12.03,10.74,4.0,0.05128205128205128,11.0,0.14102564102564102,58.0,0.7435897435897436,49.0,0.6282051282051282,5.0,0.0641025641025641,2.0,0.02564102564102564,39.0,0.5,6.0,0.07692307692307693,9.0,0.11538461538461539,32.0,0.41025641025641024,2.0,0.02564102564102564,67.0,0.8589743589743589,62.0,0.7948717948717948,2.0,0.02564102564102564,14.0,0.1794871794871795
52,Newcastle Utd,EPL,1.16,1.55,10.18,15.03,3.42,4.71,1.08,1.42,0.93,1.32,118.71,212.42,16.76,28.95,15.13,15.42,9.21,9.53,7.13,11.34,18.24,39.39,5.68,10.63,19.97,39.89,1.95,2.5,10.53,14.26,0.63,0.74,4.21,5.95,142.68,127.0,35.42,41.74,27.05,34.32,16.0,15.42,9.58,9.76,1.53,2.24,26.95,24.61,17.29,19.24,10.24,63.0,0.8076923076923077,57.0,0.7307692307692307,25.0,0.32051282051282054,4.0,0.05128205128205128,69.0,0.8846153846153846,50.0,0.6410256410256411,64.0,0.8205128205128205,77.0,0.9871794871794872,67.0,0.8589743589743589,54.0,0.6923076923076923,42.0,0.5384615384615384,70.0,0.8974358974358975,35.0,0.44871794871794873,73.0,0.9358974358974359,70.0,0.8974358974358975
53,Manchester City,EPL,2.16,0.82,15.53,7.24,5.61,2.34,1.93,0.82,1.75,0.62,239.0,96.55,35.79,14.55,21.24,16.18,12.76,9.92,11.55,5.16,48.26,17.79,11.76,5.05,43.0,20.29,1.21,0.92,11.55,7.18,1.58,0.63,6.5,2.92,120.18,164.68,38.45,39.13,35.92,27.92,14.58,18.53,9.61,12.08,2.74,1.37,23.47,29.76,13.13,11.21,9.61,8.0,0.10256410256410256,6.0,0.07692307692307693,78.0,1.0,78.0,1.0,7.0,0.08974358974358974,5.0,0.0641025641025641,43.0,0.5512820512820513,7.0,0.08974358974358974,2.0,0.02564102564102564,3.0,0.038461538461538464,5.0,0.0641025641025641,75.0,0.9615384615384616,72.0,0.9230769230769231,7.0,0.08974358974358974,15.0,0.19230769230769232
54,Köln,Bundesliga,0.97,1.76,10.38,12.09,3.03,4.44,1.15,1.62,1.02,1.42,131.06,161.53,17.32,23.5,13.56,16.71,8.0,10.03,7.44,9.03,24.38,32.76,6.62,8.09,28.97,40.71,2.47,2.24,12.59,11.21,0.47,0.62,3.97,4.65,150.03,140.65,45.68,46.76,30.91,38.65,19.03,16.09,11.24,9.94,1.91,2.65,31.59,27.18,19.85,21.21,12.47,50.0,0.6410256410256411,55.0,0.7051282051282052,16.0,0.20512820512820512,36.0,0.46153846153846156,57.0,0.7307692307692307,65.0,0.8333333333333334,27.0,0.34615384615384615,48.0,0.6153846153846154,55.0,0.7051282051282052,59.0,0.7564102564102564,64.0,0.8205128205128205,45.0,0.5769230769230769,16.0,0.20512820512820512,49.0,0.6282051282051282,49.0,0.6282051282051282
55,Eibar,La_Liga,0.76,1.37,11.68,9.11,3.42,3.5,1.1,1.24,0.92,1.14,160.63,113.26,20.26,17.76,14.87,14.89,9.16,8.89,7.84,6.55,28.87,21.97,6.92,6.24,28.24,25.61,2.87,1.68,16.18,9.97,0.32,0.76,5.18,3.63,131.92,129.97,42.08,38.16,39.24,21.29,15.05,15.32,9.53,9.29,2.29,1.13,25.29,24.84,24.97,26.5,13.18,64.0,0.8205128205128205,35.0,0.44871794871794873,46.0,0.5897435897435898,69.0,0.8846153846153846,50.0,0.6410256410256411,74.0,0.9487179487179487,2.0,0.02564102564102564,54.0,0.6923076923076923,26.0,0.3333333333333333,25.0,0.32051282051282054,44.0,0.5641025641025641,33.0,0.4230769230769231,3.0,0.038461538461538464,19.0,0.24358974358974358,6.0,0.07692307692307693
56,Cagliari,Serie_A,1.13,1.55,11.34,14.53,3.24,5.21,1.2,1.66,1.1,1.56,138.89,171.47,20.34,28.76,14.58,15.03,9.0,9.11,7.95,10.39,23.63,31.79,7.79,10.68,27.87,37.37,2.39,2.39,13.05,13.21,0.37,1.21,4.47,5.71,151.37,126.34,40.84,36.92,30.03,29.5,16.55,15.97,9.74,9.71,1.79,2.34,26.53,26.47,18.24,17.37,13.68,44.0,0.5641025641025641,41.0,0.5256410256410257,6.0,0.07692307692307693,7.0,0.08974358974358974,39.0,0.5,73.0,0.9358974358974359,20.0,0.2564102564102564,57.0,0.7307692307692307,47.0,0.6025641025641025,41.0,0.5256410256410257,48.0,0.6153846153846154,22.0,0.28205128205128205,28.0,0.358974358974359,59.0,0.7564102564102564,53.0,0.6794871794871795
57,Schalke 04,Bundesliga,0.71,2.38,9.0,17.18,2.44,6.68,0.79,2.0,0.72,1.83,104.18,180.74,16.38,30.5,18.47,17.21,10.65,10.62,6.38,12.56,19.26,33.15,5.44,10.38,26.18,39.47,0.88,2.82,7.21,12.94,0.68,1.06,3.65,5.97,156.06,141.35,46.24,47.03,28.21,38.53,18.44,19.91,11.0,12.29,1.71,3.18,32.24,31.09,17.29,18.06,12.18,78.0,1.0,73.0,0.9358974358974359,1.0,0.01282051282051282,1.0,0.01282051282051282,73.0,0.9358974358974359,46.0,0.5897435897435898,78.0,1.0,61.0,0.782051282051282,75.0,0.9615384615384616,68.0,0.8717948717948718,14.0,0.1794871794871795,48.0,0.6153846153846154,35.0,0.44871794871794873,63.0,0.8076923076923077,63.0,0.8076923076923077
58,Huesca,La_Liga,0.84,1.34,10.58,10.97,3.42,3.74,0.93,1.17,0.86,1.07,123.24,162.11,17.34,21.42,18.21,15.97,11.63,9.26,7.61,8.13,22.29,31.55,6.11,8.61,25.18,33.21,2.32,2.71,13.21,12.71,0.32,0.63,4.11,4.24,143.45,152.13,41.53,41.0,27.32,41.53,16.68,15.84,10.55,10.03,1.63,2.5,25.84,24.53,16.53,17.24,14.0,68.0,0.8717948717948718,51.0,0.6538461538461539,56.0,0.717948717948718,50.0,0.6410256410256411,64.0,0.8205128205128205,74.0,0.9487179487179487,16.0,0.20512820512820512,68.0,0.8717948717948718,63.0,0.8076923076923077,57.0,0.7307692307692307,15.0,0.19230769230769232,14.0,0.1794871794871795,42.0,0.5384615384615384,70.0,0.8974358974358975,68.0,0.8717948717948718
59,Leverkusen,Bundesliga,1.53,1.09,13.15,10.12,4.97,3.24,1.39,1.19,1.32,1.14,171.88,115.79,24.85,19.85,22.5,15.32,13.71,9.21,10.21,7.06,36.03,22.18,8.47,6.41,39.53,27.47,2.24,1.85,12.59,10.26,0.94,0.5,5.38,3.56,140.62,175.59,47.06,52.03,34.26,37.74,16.44,21.09,10.06,13.38,2.15,2.35,27.53,34.32,14.82,16.79,12.88,27.0,0.34615384615384615,22.0,0.28205128205128205,46.0,0.5897435897435898,60.0,0.7692307692307693,30.0,0.38461538461538464,28.0,0.358974358974359,27.0,0.34615384615384615,13.0,0.16666666666666666,17.0,0.21794871794871795,21.0,0.2692307692307692,1.0,0.01282051282051282,40.0,0.5128205128205128,56.0,0.717948717948718,28.0,0.358974358974359,28.0,0.358974358974359
